Id,Score
122436,5
68606,5
312384,5
16480,4
106579,5
415150,5
403091,5
273711,5
267860,4
17081,3
81625,3
481210,1
480451,1
295167,1
250475,2
422267,1
341985,5
190284,5
515408,5
268293,2
444815,5
496462,5
96254,5
366019,4
187981,5
104942,5
82251,4
413665,5
376799,5
283335,5
424136,4
116543,5
295416,5
149196,5
551095,5
486751,2
265883,4
549415,5
356285,5
262758,5
257038,5
220362,5
269859,1
481940,4
75250,4
101952,5
33250,5
53422,1
369372,5
443296,5
534906,5
126558,5
284808,5
358894,5
513436,5
446329,5
456154,5
396880,5
454834,5
563799,5
434491,5
347918,2
427485,5
33269,5
542330,5
247667,5
476015,4
339396,4
470829,5
496400,1
46288,5
383119,5
101153,5
417849,4
322053,1
456547,5
194703,5
246930,5
223118,5
303904,3
215525,3
32604,1
231356,5
360024,5
294825,5
344740,5
215164,5
545090,5
517403,4
109281,5
469848,5
398742,5
15725,4
480053,5
494374,5
465907,1
544337,4
129595,4
565564,5
275963,2
443811,5
556596,2
200589,5
199539,4
358321,2
42131,1
180742,4
513268,5
357181,5
225611,4
542710,1
433290,4
127060,5
537465,4
557858,5
490784,4
246836,4
345411,5
500797,2
18394,5
496315,3
7688,3
554164,5
28470,4
139029,3
428722,5
169321,4
74913,5
329933,5
99337,1
256446,1
187912,5
210296,5
286993,4
367089,1
411690,3
337278,2
5902,5
364277,4
418013,1
269140,5
60452,5
319187,4
274823,5
72730,4
529513,3
325758,5
238363,5
447065,3
348657,5
554388,4
139770,5
269511,5
394937,5
280254,5
507411,2
242079,3
332846,5
138042,5
476911,5
205206,5
323562,5
460727,5
3043,5
361062,4
206169,4
227771,5
56360,5
478239,5
345202,3
397015,5
143892,4
412879,5
495830,3
390785,5
423208,5
22036,4
156195,5
402429,1
421153,5
115699,2
553901,5
164563,4
42089,5
453732,5
282233,5
360727,5
335255,3
277836,5
92412,5
164925,2
432752,2
75619,2
5282,5
105254,1
284787,4
354506,3
176763,4
76174,5
436440,3
475639,5
328974,4
229904,5
18990,5
511835,5
65191,5
422848,5
315323,4
554977,4
375070,4
472520,5
558958,5
53755,3
539380,5
38288,5
68208,4
416302,1
438652,5
163391,5
401886,5
84041,5
317901,1
128030,5
238330,5
299239,1
565508,5
198864,5
366989,4
307224,2
34578,1
466736,1
3843,5
299325,5
509132,5
53817,4
227896,5
141613,5
299201,5
27150,5
139297,5
380912,5
323619,3
254169,5
500536,4
203231,1
238497,5
491702,1
210850,5
536113,4
459274,3
327819,5
501160,4
567327,4
315943,1
403082,4
443730,5
303702,5
172839,5
177152,5
478635,5
438001,2
340244,5
517114,5
503608,5
533237,2
375162,5
111178,5
79856,3
361765,5
143766,5
62878,4
70762,5
432807,5
223445,3
36358,5
239987,5
8881,2
417436,5
530582,5
413433,5
362687,5
180339,4
426067,2
316745,5
172908,5
69277,5
221681,5
30832,5
555930,5
288058,4
334519,5
99831,5
248876,5
479701,5
361742,2
18994,5
136956,2
144274,5
312254,5
440036,5
349711,1
511757,5
18601,4
97859,5
196885,5
510834,5
543618,4
528267,5
456252,5
264628,5
280426,5
383278,3
139628,3
60930,5
151104,4
45318,5
273986,5
335758,5
345679,5
544976,5
129665,5
392756,5
360041,5
187747,5
121382,5
151112,3
426507,5
374582,5
419467,5
3447,1
59319,5
547810,1
352704,1
559898,5
201227,4
539724,4
535324,3
426986,5
267052,4
207348,5
80967,1
213630,5
495181,5
313394,5
67183,5
251929,5
330875,4
126857,5
116557,5
32607,5
107236,5
181186,2
53498,5
324730,5
275353,5
260882,4
169061,3
152403,5
38969,5
508300,1
422117,4
208288,5
364649,4
209413,5
373778,3
560010,2
40715,5
562220,4
151322,5
84667,5
298480,5
138148,4
68097,5
232736,5
475512,4
36492,5
397855,5
386458,5
448633,5
362015,5
236947,1
158250,5
494140,4
122779,1
28361,5
370245,5
245992,1
384542,5
164359,1
176340,5
424717,5
512215,4
231118,4
567356,5
124118,5
19173,3
19440,3
562384,5
499010,5
502945,4
335790,5
78993,2
46886,5
270794,5
443143,3
520882,5
515318,5
284531,5
218604,3
191434,4
519507,5
551691,5
444857,5
140078,5
305242,4
483876,4
210878,5
55095,5
363098,2
247763,2
400945,5
303093,5
18207,4
481206,5
451509,1
325012,3
75099,5
549609,5
30579,5
137687,5
367045,1
350491,5
386921,5
394948,1
550178,5
3451,2
65826,4
272144,5
256940,5
198015,5
526201,5
466503,5
549885,5
11268,1
348045,3
554137,4
480649,4
288658,5
546111,5
123273,3
534600,1
44233,5
491666,5
192290,2
209430,5
22305,5
476385,4
258501,5
164533,1
131045,4
203347,5
400815,4
552372,5
72490,5
119636,5
98745,4
57591,5
401789,5
481238,5
416173,4
510626,4
375207,5
393312,5
446808,5
317061,3
69965,2
53441,1
73839,5
402461,5
189009,4
565063,2
389390,5
45979,5
79488,1
80340,4
267583,5
530276,5
405675,1
237513,5
333869,5
47325,4
274133,1
512008,5
354654,5
48922,4
315656,5
62436,4
288240,5
301246,5
361649,4
118557,5
266679,5
477503,5
168852,5
2782,5
52222,5
336777,5
224186,5
474496,5
123535,5
193732,4
270748,5
283070,5
291556,5
13586,3
428005,5
353170,4
67258,1
478471,5
77888,3
450327,5
465168,5
136523,5
390279,1
128895,5
441869,1
359015,1
106920,4
268633,5
483795,5
289541,5
60847,5
367705,5
52719,5
474825,4
263153,5
539113,5
159736,2
400449,4
48183,4
379577,5
56194,4
429676,5
17492,1
43272,5
351101,5
392091,5
162186,5
261511,5
343318,5
402388,3
75113,5
328316,5
269685,5
361631,5
48435,4
342638,4
196608,5
477065,5
63583,5
461731,5
106486,5
359441,4
159017,5
24372,5
240642,5
29549,1
459390,5
227205,5
397114,5
362193,3
162375,5
353137,3
534407,5
229205,5
44077,5
157680,5
426695,1
193188,5
61777,1
535478,1
445175,5
422717,5
362927,1
90923,3
151191,5
51589,5
106525,4
348493,4
377336,4
385574,5
13823,5
132760,5
277685,5
284540,1
125353,5
354610,5
153800,3
548346,2
526971,5
265212,4
511628,3
211994,5
494167,5
138947,5
106276,5
263512,1
564005,1
244873,5
288470,5
285161,5
291892,4
127879,1
328598,5
4129,4
341506,5
280701,5
498457,5
482190,5
172449,5
64432,5
186531,5
13786,3
328578,3
223745,4
555656,4
91809,4
563526,5
381970,4
522409,4
521465,3
242509,5
247401,5
252529,5
23302,5
490782,5
567527,5
483689,4
491144,5
538212,4
226983,3
37677,5
405636,1
399863,3
440631,5
66498,5
218835,5
61801,1
265471,1
11785,5
501566,5
59186,5
302815,5
485437,5
377837,5
334685,4
12755,5
228007,5
334822,5
251499,5
65891,2
376859,5
289698,5
12903,1
526526,5
246107,5
103005,5
197756,5
192611,2
461136,5
197326,1
110778,5
75093,5
129934,4
207212,5
281614,3
13613,5
60075,5
229813,5
2742,2
19906,5
103531,4
532869,5
403207,5
426562,5
325045,5
447549,5
451906,1
314575,1
462943,5
358120,1
155145,5
497517,5
110500,5
83636,5
442596,1
527396,5
391689,5
317311,5
105011,5
201290,1
480468,5
533873,5
326484,4
315551,2
119789,1
487919,5
208862,5
276600,5
454577,5
510192,5
501913,3
402156,5
498486,5
37847,4
237705,5
324813,1
43385,4
106463,1
258851,5
277445,5
95771,5
544082,4
503161,1
343454,5
239859,5
281858,5
310330,3
197514,5
25724,3
194230,5
534425,5
298076,5
481159,1
37255,4
186078,4
499579,5
480475,4
249212,2
324601,5
304769,4
400322,5
484793,1
277844,1
254175,5
322335,4
467842,4
350211,4
155400,5
226075,1
443038,5
542081,2
200848,5
378956,5
146420,3
419946,4
148890,3
504896,5
461087,5
222301,5
98789,5
333548,1
138625,1
384764,5
199478,5
123039,5
209236,3
227407,5
286664,5
426126,3
408861,5
314448,5
9128,5
417844,5
106362,5
530724,5
80309,5
374014,5
267226,4
251055,5
48611,5
187882,3
529092,3
221560,1
350903,5
163699,5
516215,5
383105,5
329810,5
497011,4
436995,5
96743,5
441337,5
229202,1
83852,5
320223,5
234927,4
453529,5
150873,5
70732,5
65357,2
315044,5
159882,5
165968,1
451036,4
567251,4
381052,5
224843,5
255312,2
14493,5
18829,5
397717,5
10283,1
43043,3
400753,2
557068,1
355437,4
157336,5
468483,4
312642,4
259652,5
130323,5
480286,5
18282,2
282933,5
198792,5
262139,2
111989,1
69837,5
278925,5
413532,4
169385,2
382395,1
80735,4
480257,5
428139,5
97000,5
542238,5
507647,5
451361,5
140219,5
257286,5
309327,5
363855,5
117841,5
73390,4
353942,5
188231,5
112470,3
181941,1
354738,5
347124,5
81272,5
74911,5
181079,5
489830,5
216871,2
317884,1
554647,3
198087,3
361116,5
344413,5
372815,5
422509,5
540480,5
349362,5
482339,1
541285,4
215028,5
489300,5
231586,3
269764,5
34370,3
351654,1
297956,5
280326,4
288652,5
468660,1
242064,5
389511,5
284280,5
8195,5
477138,5
382319,5
220225,5
406142,4
130212,4
37782,3
262943,4
242264,5
74550,2
269604,1
481047,4
255313,4
537699,5
337427,5
123697,5
128697,4
259354,5
509482,5
275028,5
199837,1
110804,5
301532,5
91485,2
423031,5
73608,4
475242,1
24534,4
118127,5
199020,5
368049,5
309817,5
419736,5
514620,5
410610,4
261198,5
513883,1
296430,5
145706,4
441780,2
190528,4
85967,2
176597,4
135577,4
379581,2
275419,2
16003,5
416624,5
388540,5
119551,5
14798,4
13747,5
404836,5
457327,1
319193,5
380786,5
542345,2
213204,5
388473,5
78622,4
297623,5
210825,5
418338,1
207151,5
363569,5
97120,5
66806,5
524518,4
479275,3
366489,5
154049,5
106508,5
547824,1
86221,5
389275,5
92676,5
82821,5
464795,1
538080,5
94135,5
368129,5
490932,5
339195,5
202823,5
359585,5
254077,4
232556,5
117877,5
457420,5
16508,1
547574,5
334656,4
437528,4
308713,3
418287,4
526037,2
13171,4
14399,5
105603,4
275107,5
49974,2
504421,3
333442,3
561873,5
84135,4
32292,5
314385,5
264803,4
445940,4
510796,5
7958,5
472417,5
273242,5
77493,5
149188,5
302770,5
299081,5
544980,5
322877,5
73785,5
330720,5
342734,5
485614,5
115461,5
546733,5
53276,3
305506,2
20394,5
313162,4
416615,5
6839,5
439671,5
532896,5
477551,5
539600,5
520040,5
114272,5
215778,1
36650,5
177344,4
325701,5
92510,5
402002,5
529373,4
272680,5
216367,2
388432,5
376596,5
92731,5
102868,5
321917,5
73871,1
161991,2
367829,5
100548,5
426659,5
446465,1
169422,5
229739,4
487287,5
169688,5
54273,5
523625,5
200572,5
143942,5
282372,3
513723,5
371572,4
64386,1
122871,5
263246,5
14367,3
220162,3
146594,5
411369,4
419308,5
115241,5
125368,5
149277,3
555802,1
365773,4
24080,5
129710,1
33224,5
492627,4
445503,4
146078,5
340947,2
526398,2
387379,5
300474,5
208464,4
46892,5
249013,5
270000,5
189882,5
246663,2
413530,4
489959,1
300565,5
106196,5
224189,1
178300,5
217713,5
174551,4
335617,5
276460,3
233910,5
409911,4
39482,5
456780,5
494001,5
28372,4
312092,5
255988,1
366611,5
217665,5
331872,3
395343,5
278401,5
346076,5
339489,5
483350,5
227838,3
87647,5
370329,2
34523,5
479805,3
321987,5
55185,5
305795,4
137674,3
207084,1
433049,5
466954,5
513545,4
459067,5
436546,5
320485,5
518453,5
322697,5
525753,5
72515,4
144339,5
319681,5
485426,4
254789,2
185313,2
147418,1
266580,5
104498,5
36791,2
115570,5
130292,5
267756,5
87747,5
522426,1
117524,5
25838,4
98001,5
342098,5
20302,5
459222,5
117199,4
528555,2
454887,5
214629,1
87806,5
418753,5
51212,5
461521,5
69424,5
422977,5
192902,2
230665,5
397469,5
391059,5
312900,5
26027,3
488121,5
145353,5
392140,5
401425,1
290513,4
489494,5
96964,5
191350,3
196416,5
366778,5
42847,4
104227,5
74470,1
228777,5
203326,3
481833,4
498140,5
507722,5
293483,4
391793,5
232764,1
510397,5
372269,5
381802,5
179095,5
399301,5
312024,5
137117,1
361237,1
165223,5
446233,5
341675,3
468847,5
96058,3
142714,5
229637,4
8866,5
331213,5
307381,1
19523,4
514867,2
435359,5
344889,2
151386,5
234900,2
352295,5
473004,5
173127,5
514241,5
489505,4
116837,3
95303,5
293900,3
93034,5
249701,4
567679,4
105508,5
127443,2
32644,1
470922,5
332200,5
243941,4
520581,5
424593,1
75439,5
566623,5
179128,2
74625,1
192831,5
495164,1
12844,5
126582,1
352157,5
236999,5
6015,5
95345,5
372426,5
137876,5
73675,5
481883,5
166512,5
231163,5
124696,4
379210,2
209005,5
12664,1
468254,5
555368,5
259318,5
379242,2
408866,5
563912,5
347959,5
192752,2
34836,5
186013,5
337081,3
228678,5
244149,5
342277,5
195125,1
507942,5
437368,3
88129,1
125080,5
356404,5
348609,3
63615,5
102168,4
342397,1
478331,4
130666,5
19582,4
498850,2
230427,2
356973,5
240040,3
18089,5
250177,5
527586,5
103495,3
327448,5
389961,5
87851,4
451768,3
354684,1
261267,5
148919,1
475072,5
542247,4
463498,5
128107,5
86180,5
224903,3
115553,4
275507,4
243165,5
404520,5
486533,5
145879,5
381244,4
255289,5
552590,5
71284,2
59329,5
497096,3
59919,5
345451,5
557463,5
483305,5
112321,5
365759,4
438514,1
389696,5
497105,4
401747,5
387111,5
457820,1
185285,5
334748,5
553001,5
225576,3
351315,5
33196,5
436484,1
347786,5
76684,5
24189,2
405890,4
409740,5
190505,5
295849,5
525096,1
334626,5
407306,5
17179,4
444209,5
526836,2
171792,2
453291,5
54933,1
481727,4
491492,5
415947,5
117475,2
368741,3
416630,1
435083,5
102241,5
436828,5
295455,4
336077,1
489229,5
147191,2
262946,5
272868,1
494963,5
134780,5
532216,3
322795,5
501157,5
48506,3
474796,5
430664,5
287917,5
453252,3
428661,5
476680,5
295715,1
132569,5
223726,5
355852,5
215788,5
116497,5
26888,5
514393,5
520934,5
422384,5
105515,5
523461,3
223584,1
110372,3
262226,5
126808,5
558886,3
484292,4
209928,5
111854,2
249963,4
62802,5
133123,5
228965,5
247966,4
174967,5
416509,5
78373,5
567437,5
231042,5
415085,5
16923,1
71447,5
426443,5
440317,3
171826,5
540275,3
234590,5
195783,4
4476,2
97217,1
209816,5
477874,5
241963,2
366550,4
269221,5
223108,1
19511,4
17897,5
376193,5
200470,5
331740,4
54220,5
404145,5
184418,5
561553,1
493830,5
351503,5
559430,5
305315,1
254297,3
490702,2
568144,5
557757,4
297065,1
419386,5
216889,5
350298,5
187122,5
284737,5
259395,5
268103,5
28491,5
125357,5
283844,2
510328,2
229765,5
337914,5
566072,5
152867,5
14221,5
131718,5
554635,5
444745,1
344709,2
303374,5
460803,5
158596,5
534552,5
391019,5
249393,5
256421,4
278389,5
332986,1
123500,1
180633,4
225475,5
502228,5
244931,5
8598,1
406070,5
340622,4
405533,1
515874,5
259141,5
105496,5
434543,5
307272,5
263263,5
394182,4
431405,5
226397,5
360511,5
564442,5
80469,5
124794,5
292221,4
267839,5
242218,5
338803,4
17884,5
525912,4
514587,1
455278,3
186794,5
134414,5
227343,4
354812,1
72726,4
478656,5
458879,5
94909,5
209115,5
401587,3
137699,4
346747,5
287566,1
411934,5
247533,5
526574,4
28938,5
363525,5
402252,5
323826,5
450609,4
215786,4
281779,5
223706,4
406128,3
470135,4
235109,4
240035,5
546353,5
147559,5
305079,4
567578,5
420569,5
138477,5
367247,5
22323,3
6058,5
522111,3
365246,2
507197,5
201269,1
211974,5
43588,5
155688,4
367459,1
340922,5
112065,5
18513,5
214599,5
171103,1
457044,5
38928,5
299993,2
272277,5
220516,5
36661,5
205264,2
106632,5
335427,2
4365,5
374406,5
458456,5
368307,5
483744,5
533998,2
380994,2
246066,5
202121,5
423559,3
198249,5
41576,5
216117,5
365446,5
45790,4
390971,5
54261,5
519319,5
55979,5
56130,5
161637,5
22334,5
206643,5
12369,5
241326,5
185071,5
398341,5
365529,5
316493,4
139432,5
249921,5
511689,1
37019,4
266385,5
557400,3
314272,4
242253,4
159379,5
389628,5
407303,5
215946,4
306130,1
48079,5
424432,5
150482,5
200900,2
88703,5
142387,5
541037,5
348589,5
303879,5
4204,5
234406,5
126260,5
345889,5
33447,2
335180,4
383760,5
393855,5
321666,5
535741,5
528451,5
4117,1
383732,5
69977,4
456663,5
98411,5
397510,3
417538,3
413035,3
230812,5
561846,5
245460,4
257120,5
181560,2
413675,5
359864,5
90355,2
178454,5
305398,5
275917,5
230868,1
18478,2
172729,5
176027,3
444327,5
435031,5
13365,5
325989,5
115766,5
565025,5
76647,5
210811,5
329221,3
195357,5
437885,5
61437,4
217977,5
53243,5
195379,5
16925,5
482585,5
562952,5
326596,5
343470,2
2542,3
513983,5
145677,4
50284,5
38680,5
305259,5
317377,2
350271,5
210559,4
10151,2
523760,1
349083,3
139382,5
299387,5
418202,5
471552,5
311444,5
76986,3
557073,5
303887,1
316008,5
82508,5
256727,5
302495,4
271325,5
51975,3
362093,4
152057,5
537919,5
467292,3
476398,5
442141,1
102606,5
295311,5
518101,5
525645,5
565578,5
239754,4
131776,5
294819,4
448643,4
317778,1
406023,5
34948,1
341137,5
411092,5
225884,5
249431,2
181737,5
439887,5
270680,5
483411,5
91594,5
455321,3
308963,5
178749,3
549036,4
346508,1
380528,5
164662,2
483607,5
28577,5
558402,5
371862,5
257001,4
426854,5
15246,4
496238,5
207982,5
27148,4
560229,5
144770,5
343048,5
263313,4
371551,5
318845,5
468019,4
420745,4
247561,5
426348,5
320875,5
365137,5
112794,1
145965,5
514884,5
188228,5
168764,1
112621,5
27012,5
62710,5
447930,2
326147,5
128828,5
137542,4
492763,5
240150,5
516241,3
53820,5
103315,5
291622,5
82190,2
509684,5
157551,5
138527,5
34912,3
445212,1
256473,5
64043,3
293229,5
229350,5
173948,5
36164,1
163103,5
123622,5
455719,5
247731,5
545964,4
25638,5
119998,5
162920,5
220631,5
41846,4
510608,4
459139,5
524363,4
76312,5
526451,4
278891,5
353152,5
455562,3
129457,2
406632,2
23003,2
521913,5
378109,1
230176,5
8454,5
109703,1
131150,5
345419,2
204189,5
404922,1
391971,5
83918,4
353780,5
484607,4
363227,5
223962,2
27895,5
304980,5
378884,4
233827,5
259729,5
557624,4
63288,1
116780,4
305122,3
282373,1
266830,4
479113,5
316993,5
421339,5
214297,1
141233,5
182820,3
248423,5
309359,5
319745,5
344750,5
460095,5
269402,2
139894,4
273769,3
410587,5
448610,5
114379,5
491,2
90117,2
358986,5
54816,2
394198,4
300910,5
375468,5
162978,5
14430,3
99611,4
367487,5
307868,5
202456,1
40309,4
200079,1
530446,4
475375,5
92419,5
280747,3
135899,5
432687,3
80303,2
440835,5
72531,4
325218,5
329530,5
423855,5
434944,5
166137,4
537152,5
305408,3
288041,4
360290,5
509743,5
398924,5
224762,5
228535,4
403314,5
472883,5
328535,5
80295,1
313393,5
530158,5
515490,5
545267,5
63014,5
224610,4
429775,5
407503,5
318710,1
24882,1
98914,4
302577,5
486005,5
159922,4
230601,1
99528,5
553380,3
360441,5
450657,5
263996,5
463446,5
433355,4
446543,5
160232,5
281928,5
319676,5
479981,5
361932,2
405899,3
321935,2
33876,2
17950,5
11866,5
315419,5
247004,5
128930,2
493497,3
212737,5
116174,3
199953,3
552490,5
250529,2
561932,4
47889,4
446999,4
132982,3
492468,5
308640,3
99305,5
465652,5
286382,5
539042,2
6955,3
542618,1
402685,5
57374,5
184381,5
186373,5
518698,5
148391,5
413702,4
531494,3
449282,5
529359,5
176753,1
253796,4
193132,5
282560,4
167161,5
180231,5
122082,5
25473,5
304146,5
187908,5
520383,5
386382,2
561375,5
319126,5
390300,5
360260,4
440203,5
328967,1
154833,1
397701,1
546687,5
515351,5
492599,5
539150,5
60240,5
284934,5
416946,3
354735,5
256023,5
368215,5
23353,5
515278,5
241148,5
387145,1
141163,1
558830,5
320687,5
26528,5
358356,4
563088,5
20347,5
475221,3
421327,4
47838,5
514285,5
382661,5
144623,5
496584,1
84029,5
47935,4
538041,5
185609,5
268300,4
42413,5
534180,2
472804,5
30224,4
252916,5
258721,5
30853,5
471516,5
486302,5
558841,5
457171,5
42195,5
106811,5
566532,5
22031,2
445702,5
358318,5
142043,3
499184,3
409116,4
485457,5
14747,5
549981,5
366485,1
1349,1
128415,2
14474,5
498195,5
241114,3
239326,2
171808,5
522663,5
329577,5
353936,1
557555,5
166706,5
64831,3
93144,3
73572,5
482519,3
187924,5
399816,4
417965,5
310224,5
160740,5
231175,5
463983,4
35263,5
78428,4
23004,3
38229,5
359772,1
362247,5
160703,5
38754,4
297853,5
3930,2
96157,5
207804,5
446494,5
66607,5
314567,5
394482,5
513490,5
46178,5
222144,5
83682,5
40949,5
471244,5
175952,4
497177,3
225093,3
441612,5
51206,5
166193,5
366541,5
378664,5
85263,1
476944,5
326701,3
294109,5
448452,5
242901,5
365635,4
166823,5
338078,5
534933,5
288592,5
78867,1
253316,5
71477,5
562693,1
395002,5
60564,5
409559,5
340926,5
369670,5
15382,5
490897,5
124858,5
132208,5
452922,5
227271,1
123634,5
512920,1
398248,3
459962,5
508669,5
317643,5
207660,1
523168,5
79606,1
115850,5
171364,5
78350,5
31562,5
61512,2
203933,3
13899,5
58124,5
184860,5
492519,4
47580,5
509655,5
565979,5
88387,4
470535,5
195434,5
287754,5
533915,5
397090,5
83968,2
504924,5
370172,5
301834,1
135042,5
352211,5
497187,4
302514,5
156235,5
462118,5
189315,5
19502,4
502168,5
257517,5
7869,5
36515,3
437675,5
539584,5
18705,5
53088,4
138191,3
270038,4
490756,4
87058,5
399088,5
3087,5
221156,5
537008,4
380403,4
442680,5
375800,3
368556,5
94624,4
260975,5
351404,4
368760,4
314858,5
395224,5
178235,5
83025,5
350543,5
476577,5
485579,5
544719,4
426797,5
128171,5
487968,5
50287,5
161713,5
230195,5
83026,5
273133,2
56166,5
241350,1
378406,5
359745,5
154780,4
377398,5
169638,4
24968,5
30499,5
296057,5
558987,5
151912,4
351296,5
483797,3
255162,4
176380,5
42945,4
385011,5
110294,4
29803,5
229568,5
358098,3
191822,5
92092,4
424169,5
166198,5
511697,5
357515,5
207717,5
23188,3
484713,5
543960,4
150150,5
242117,5
1636,4
267066,5
262802,1
20625,3
72421,1
471513,1
227444,5
370239,5
50676,5
367955,5
200737,2
558305,4
137545,5
98773,1
407605,5
511918,5
41506,5
25487,5
350879,5
204828,5
417775,5
20185,5
26520,5
147965,5
364005,5
394468,5
199747,3
241812,5
315819,3
215706,5
302166,5
351775,5
455934,5
200075,3
101054,5
102042,5
209333,4
294516,5
255404,4
451578,5
167974,5
363297,2
498998,5
27703,5
53555,1
460181,5
239051,5
547564,2
120729,1
126178,5
3986,4
161666,5
449298,4
399987,4
426970,5
331880,5
363257,5
78239,5
10297,5
501883,5
427137,5
409151,5
147218,5
31567,3
353174,5
187528,5
388237,4
276675,5
104949,1
229094,5
99256,5
71010,5
552731,5
279818,5
558737,3
318227,5
440975,3
327556,5
316206,1
358172,5
309225,5
178302,5
197400,5
355712,5
537270,5
88469,4
405082,5
255997,1
19444,1
236432,4
147124,5
314037,4
515905,1
139506,5
11886,5
356083,1
120095,3
315833,5
35487,5
60437,5
327588,5
362471,5
184749,5
139252,3
116639,1
95311,5
510255,5
116349,5
52968,5
314263,5
430480,5
290365,5
336212,5
212668,5
432232,5
226031,4
523596,5
212150,1
508768,5
136207,2
544972,5
496295,5
493473,5
397307,5
301051,4
316565,5
151157,2
378288,4
341701,1
33652,5
203581,5
356935,4
448860,5
498358,5
11305,4
381610,5
65259,5
168667,5
445954,1
174122,5
451570,5
323535,5
79713,5
193243,5
175931,5
446083,5
274739,5
347770,3
241586,5
53875,5
512163,5
89004,5
165277,5
517196,4
91797,5
94282,5
392531,3
220202,5
285962,4
74787,4
11819,5
224996,5
529672,5
114808,5
56405,5
374963,3
255460,5
58765,5
123413,5
513842,3
205767,3
379515,5
19160,5
372888,1
233984,5
256227,5
491137,5
24043,4
165458,5
451229,5
106331,5
56637,1
45997,5
229344,5
88840,3
222415,2
351838,5
238881,5
366613,5
137751,1
507971,5
258831,5
185415,5
195925,1
500514,5
249644,3
231535,5
246934,4
399175,5
512322,5
494686,5
513564,5
412217,5
557183,5
467777,4
382709,5
78258,1
399639,5
293090,5
378242,5
7664,3
14179,4
356976,3
140157,4
489618,3
542121,5
385177,5
59746,1
16689,2
53538,4
169054,5
395820,5
440927,4
70020,3
8179,5
9633,3
373759,5
26164,5
43350,1
308577,5
288778,5
344293,5
210935,2
564951,4
175452,4
69571,5
362618,1
380661,5
560213,5
414727,3
511158,4
268377,5
328838,4
435975,5
560479,5
362426,5
169816,5
546866,1
118213,5
253016,5
534609,3
360376,4
62698,5
415556,5
40919,1
221196,4
487130,5
211325,5
316670,5
13680,1
170045,4
482257,5
6712,4
306457,4
135943,1
200408,5
204545,5
17750,3
514405,5
258107,1
58738,5
235012,5
324148,5
151223,5
106323,4
372696,5
121791,5
286196,4
216182,5
430957,5
453157,5
447421,5
353729,4
419596,5
444222,5
427635,5
104393,5
441442,5
3611,1
281582,1
46534,5
434025,5
313492,5
489083,5
363369,4
285856,2
44823,5
519866,5
89721,3
60503,2
531946,5
3403,3
440082,5
439371,5
33130,5
434153,5
173465,5
452040,5
484599,5
321067,5
490192,5
113898,1
253602,5
185441,5
4189,5
156769,5
335543,5
461734,5
358191,5
533618,5
360700,5
299116,5
502702,5
336771,5
529090,5
488444,3
385834,5
87824,5
370966,5
142582,1
143769,5
409219,1
299684,5
433968,5
49332,1
29595,1
126626,5
122222,5
269965,5
167068,5
316586,5
88510,5
155280,5
424011,4
490769,5
516359,3
458698,5
244310,1
163163,4
336563,5
70527,1
453221,5
399192,5
314159,5
487240,2
546456,1
225941,1
140010,4
507637,4
220478,5
114072,4
79514,2
267929,2
177077,5
441857,5
561266,2
268146,5
550003,5
510343,5
237043,4
265700,5
123028,5
253040,5
414692,5
328686,5
523819,5
534393,5
33533,5
286270,5
23963,5
193785,4
462202,5
321992,4
326787,5
504008,5
181085,4
48792,5
528993,5
337919,5
337911,5
506685,4
456275,5
411374,3
343580,4
182624,5
269763,5
392855,3
61584,2
48471,3
458867,3
160942,5
62260,5
566191,5
208634,5
33648,5
340963,5
481545,5
333019,3
174043,5
161921,5
318767,5
377407,1
513650,5
222237,5
261415,2
246871,5
185520,5
485777,5
365906,5
210863,4
290033,4
147394,5
169853,5
274045,4
9306,4
358675,5
512448,5
99124,4
530277,4
537575,5
240317,1
558377,5
559156,5
91078,5
167233,3
500671,5
723,5
68485,5
434157,5
168861,5
172262,5
207679,3
550778,4
100018,5
305057,4
524230,5
327609,4
332458,5
208307,5
239904,5
277782,1
15325,4
485853,4
92447,5
410401,5
544604,5
36904,4
560141,5
286628,4
360351,5
233494,5
217605,5
362573,5
98940,5
144938,5
340130,5
334983,5
326437,4
533050,4
480024,5
486166,4
244,4
477934,1
101558,5
171953,1
45071,5
168576,2
544229,5
321175,4
531064,5
24186,1
394623,5
517358,5
373948,5
223393,2
246252,4
181335,5
548376,5
31441,5
17896,5
181212,1
458248,5
150611,5
34928,2
245991,1
30928,4
250863,4
510091,3
465474,3
154041,5
351558,5
550655,5
232924,5
514016,5
526744,5
421308,5
488292,5
40101,5
345700,5
561393,5
384317,3
20473,4
307410,1
430835,5
400321,4
73169,1
488905,3
390250,5
85994,4
157208,5
520060,4
443815,4
123989,5
65405,4
68799,5
164170,1
233390,4
77699,3
519030,4
480022,4
547789,4
503550,1
374296,5
342264,5
423512,5
85145,5
395444,5
528597,5
165259,4
472783,5
269001,5
87482,5
435868,2
408351,5
149148,5
113199,5
119000,1
543403,5
443703,5
481100,5
155252,5
341734,1
309490,4
336442,4
36202,5
148576,5
222960,5
392445,5
356177,1
487192,1
65302,5
5839,5
142264,5
228115,4
339097,5
372185,5
182233,1
116687,5
154366,5
410427,2
169248,5
149244,5
90464,5
453184,5
87825,4
25781,5
557485,5
553710,1
1842,5
117803,5
283157,5
157360,5
56310,4
72467,4
330652,5
248432,5
361111,5
418596,5
223644,5
45576,2
235240,4
70815,3
